OrderID,Product,Category,Quantify,Price Each,Total Price,Order Date
60646,Botellas,Otros,73,26.72,1950.56,2023-02-06
60647,Zanahorias,Vegetales,6,14.11,84.66,2022-04-23
60648,Tomates,Vegetales,74,13.26,981.24,2022-10-20
60649,Frutillas,Frutas,57,18.92,1078.44,2023-12-14
60650,Papas,Vegetales,67,30.03,2012.01,2022-07-03
60651,Delantal,Otros,99,26.73,2646.27,2021-01-19
60652,Sartén,Utensilios,77,8.11,624.4699999999999,2022-02-08
60653,Delantal,Otros,55,5.06,278.29999999999995,2022-02-07
60654,Sartén,Utensilios,45,2.67,120.14999999999999,2022-09-24
60655,Tabla,Utensilios,34,1.76,59.84,2023-12-21
60656,Delantal,Otros,77,4.87,374.99,2023-02-06
60657,Lechugas,Vegetales,76,15.74,1196.24,2022-07-12
60658,Tomates,Vegetales,88,13.82,1216.16,2022-01-18
60659,Zanahorias,Vegetales,81,1.2,97.2,2022-10-01
60660,Tenedores,Utensilios,43,11.58,497.94,2023-12-13
60661,Tenedores,Utensilios,41,25.58,1048.78,2022-02-13
60662,Morrón,Vegetales,98,28.82,2824.36,2023-10-05
60663,Frutillas,Frutas,56,36.98,2070.8799999999997,2022-10-18
60664,Lechugas,Vegetales,83,30.37,2520.71,2023-10-28
60665,Tomates,Vegetales,35,18.07,632.45,2022-06-03
60666,Tomates,Vegetales,51,13.05,665.5500000000001,2023-07-22
60667,Botellas,Otros,79,17.07,1348.53,2023-11-07
60668,Frutillas,Frutas,76,20.12,1529.1200000000001,2022-09-20
60669,Tenedores,Utensilios,30,39.23,1176.8999999999999,2022-07-09
60670,Guantes,Otros,79,31.47,2486.13,2022-04-26
60671,Tomates,Vegetales,1,30.32,30.32,2021-12-13
60672,Naranjas,Frutas,92,26.93,2477.56,2021-01-16
60673,Sartén,Utensilios,28,7.59,212.51999999999998,2022-06-06
60674,Ollas,Utensilios,23,32.82,754.86,2022-08-27
60675,Papas,Vegetales,73,34.25,2500.25,2022-05-10
60676,Sartén,Utensilios,95,19.06,1810.6999999999998,2023-08-15
60677,Tenedores,Utensilios,54,34.98,1888.9199999999998,2022-08-28
60678,Peras,Frutas,87,23.47,2041.8899999999999,2023-04-01
60679,Cuchillo,Utensilios,77,26.98,2077.46,2021-05-01
60680,Cucharas,Utensilios,21,38.21,802.41,2023-01-13
60681,Naranjas,Frutas,24,20.96,503.04,2022-09-17
60682,Sartén,Utensilios,42,25.12,1055.04,2022-03-07
60683,Bananas,Frutas,83,28.32,2350.56,2023-09-27
60684,Lechugas,Vegetales,53,14.54,770.62,2021-05-01
60685,Ollas,Utensilios,10,15.16,151.6,2021-12-11
60686,Guantes,Otros,21,20.78,436.38,2023-05-09
60687,Bananas,Frutas,17,33.59,571.0300000000001,2022-09-29
60688,Papas,Vegetales,43,33.79,1452.97,2021-03-31
60689,Cebollas,Vegetales,82,4.74,388.68,2021-04-01
60690,Lechugas,Vegetales,23,0.48,11.04,2023-11-29
60691,Tuppers,Otros,25,33.18,829.5,2023-12-25
60692,Morrón,Vegetales,9,34.94,314.46,2022-10-01
60693,Kiwis,Frutas,83,7.92,657.36,2022-09-07
60694,Botellas,Otros,32,15.78,504.96,2022-11-28
60695,Zanahorias,Vegetales,22,25.28,556.1600000000001,2021-05-25
60696,Sartén,Utensilios,22,37.73,830.06,2023-12-10
60697,Cuchillo,Utensilios,65,11.26,731.9,2021-03-09
60698,Papas,Vegetales,54,14.0,756.0,2022-07-13
60699,Botellas,Otros,10,38.96,389.6,2023-04-26
60700,Manzanas,Frutas,63,38.78,2443.14,2021-01-16
60701,Morrón,Vegetales,34,39.52,1343.68,2023-10-21
60702,Kiwis,Frutas,74,34.14,2526.36,2022-08-08
60703,Zapallitos,Vegetales,1,9.85,9.85,2021-01-26
60704,Morrón,Vegetales,8,14.51,116.08,2023-10-03
60705,Naranjas,Frutas,82,38.18,3130.7599999999998,2021-11-02
60706,Tenedores,Utensilios,16,4.63,74.08,2021-03-04
60707,Tuppers,Otros,2,3.59,7.18,2022-12-22
60708,Tabla,Utensilios,67,15.53,1040.51,2023-09-13
60709,Guantes,Otros,65,30.81,2002.6499999999999,2021-09-16
60710,Zanahorias,Vegetales,53,14.86,787.5799999999999,2021-10-19
60711,Cebollas,Vegetales,85,15.48,1315.8,2021-11-05
60712,Frutillas,Frutas,47,26.87,1262.89,2021-11-22
60713,Delantal,Otros,20,0.33,6.6000000000000005,2023-11-03
60714,Tomates,Vegetales,79,14.57,1151.03,2023-09-25
60715,Guantes,Otros,33,32.97,1088.01,2022-09-07
60716,Zapallitos,Vegetales,73,6.32,461.36,2022-04-14
60717,Zapallitos,Vegetales,56,12.8,716.8000000000001,2021-03-02
60718,Tuppers,Otros,29,12.09,350.61,2023-03-09
60719,Naranjas,Frutas,13,21.38,277.94,2021-06-18
60720,Delantal,Otros,52,34.72,1805.44,2021-07-10
60721,Tuppers,Otros,73,36.73,2681.29,2021-02-27
60722,Guantes,Otros,44,17.48,769.12,2023-06-28
60723,Botellas,Otros,49,18.38,900.62,2021-07-23
60724,Botellas,Otros,82,22.06,1808.9199999999998,2023-10-27
60725,Naranjas,Frutas,16,35.53,568.48,2023-09-03
60726,Cuchillo,Utensilios,60,27.55,1653.0,2021-06-11
60727,Mandarinas,Frutas,28,18.81,526.68,2021-04-07
60728,Peras,Frutas,6,33.04,198.24,2021-01-01
60729,Guantes,Otros,49,5.3,259.7,2021-08-14
60730,Cucharas,Utensilios,51,27.85,1420.3500000000001,2023-10-15
60731,Delantal,Otros,49,6.36,311.64000000000004,2023-08-12
60732,Tomates,Vegetales,98,33.33,3266.3399999999997,2023-09-23
60733,Peras,Frutas,26,2.6,67.60000000000001,2022-09-07
60734,Sartén,Utensilios,20,30.83,616.5999999999999,2021-10-13
60735,Tenedores,Utensilios,93,8.62,801.66,2021-10-29
60736,Cuchillo,Utensilios,35,9.43,330.05,2021-08-16
60737,Cuchillo,Utensilios,16,13.76,220.16,2023-07-08
60738,Tabla,Utensilios,73,31.33,2287.0899999999997,2021-04-01
60739,Tabla,Utensilios,54,33.03,1783.6200000000001,2021-04-02
60740,Bananas,Frutas,33,31.99,1055.6699999999998,2023-10-07
60741,Papas,Vegetales,55,24.47,1345.85,2021-04-28
60742,Papas,Vegetales,87,11.77,1023.99,2023-01-24
60743,Morrón,Vegetales,89,29.71,2644.19,2021-02-26
60744,Kiwis,Frutas,3,36.71,110.13,2021-03-24
60745,Cucharas,Utensilios,37,38.64,1429.68,2023-10-01
60746,Bananas,Frutas,80,6.45,516.0,2023-03-06
60747,Cuchillo,Utensilios,28,16.3,456.40000000000003,2021-03-22
60748,Frutillas,Frutas,82,34.07,2793.7400000000002,2022-10-25
60749,Cuchillo,Utensilios,60,23.93,1435.8,2022-06-01
60750,Delantal,Otros,74,35.89,2655.86,2023-03-30
60751,Lechugas,Vegetales,71,15.12,1073.52,2021-07-13
60752,Naranjas,Frutas,25,20.4,509.99999999999994,2021-12-07
60753,Papas,Vegetales,8,14.84,118.72,2022-03-11
60754,Manzanas,Frutas,75,24.25,1818.75,2022-10-17
60755,Ollas,Utensilios,17,25.63,435.71,2023-04-16
60756,Zapallitos,Vegetales,65,23.76,1544.4,2022-07-17
60757,Morrón,Vegetales,77,26.27,2022.79,2023-06-09
60758,Lechugas,Vegetales,9,0.33,2.97,2021-05-20
60759,Zanahorias,Vegetales,94,33.44,3143.3599999999997,2021-12-18
60760,Delantal,Otros,12,29.0,348.0,2023-10-30
60761,Zanahorias,Vegetales,63,4.84,304.92,2023-12-11
60762,Guantes,Otros,76,24.12,1833.1200000000001,2021-05-27
60763,Tabla,Utensilios,32,8.76,280.32,2022-07-14
60764,Cucharas,Utensilios,49,7.33,359.17,2022-05-26
60765,Zanahorias,Vegetales,13,28.65,372.45,2021-05-09
60766,Mandarinas,Frutas,61,18.23,1112.03,2022-06-02
60767,Naranjas,Frutas,97,32.89,3190.33,2022-03-12
60768,Tuppers,Otros,60,4.4,264.0,2021-07-21
60769,Botellas,Otros,68,39.62,2694.16,2023-10-23
60770,Guantes,Otros,2,7.66,15.32,2023-02-27
60771,Sartén,Utensilios,2,29.32,58.64,2022-07-27
60772,Botellas,Otros,5,26.4,132.0,2022-06-12
60773,Cucharas,Utensilios,35,9.19,321.65,2023-06-05
60774,Botellas,Otros,46,20.08,923.68,2021-06-14
60775,Zapallitos,Vegetales,93,1.05,97.65,2022-06-04
60776,Sartén,Utensilios,33,37.12,1224.9599999999998,2022-12-20
60777,Kiwis,Frutas,71,24.63,1748.73,2022-07-14
60778,Papas,Vegetales,79,8.51,672.29,2021-12-30
60779,Tuppers,Otros,34,21.28,723.52,2022-06-17
60780,Frutillas,Frutas,30,6.67,200.1,2022-02-05
60781,Kiwis,Frutas,94,0.67,62.980000000000004,2022-04-04
60782,Bananas,Frutas,65,38.29,2488.85,2022-01-13
60783,Mandarinas,Frutas,32,27.03,864.96,2021-09-24
60784,Sartén,Utensilios,75,11.95,896.25,2023-07-31
60785,Botellas,Otros,73,37.58,2743.3399999999997,2021-05-11
60786,Mandarinas,Frutas,78,6.99,545.22,2023-07-09
60787,Morrón,Vegetales,83,0.3,24.9,2021-12-07
60788,Peras,Frutas,41,6.45,264.45,2023-09-25
60789,Guantes,Otros,2,26.95,53.9,2023-11-22
60790,Manzanas,Frutas,91,7.01,637.91,2022-07-28
60791,Tabla,Utensilios,31,7.27,225.36999999999998,2022-03-17
60792,Zanahorias,Vegetales,52,23.13,1202.76,2023-02-10
60793,Botellas,Otros,55,11.13,612.1500000000001,2022-09-05
60794,Kiwis,Frutas,3,17.18,51.54,2023-07-20
60795,Delantal,Otros,65,38.14,2479.1,2021-10-24
60796,Peras,Frutas,64,17.58,1125.12,2021-05-20
60797,Lechugas,Vegetales,51,22.27,1135.77,2022-11-12
60798,Sartén,Utensilios,16,10.41,166.56,2022-01-13
60799,Morrón,Vegetales,53,32.54,1724.62,2021-04-09
60800,Lechugas,Vegetales,58,34.55,2003.8999999999999,2021-04-11
60801,Tabla,Utensilios,33,32.41,1069.53,2023-09-20
60802,Cebollas,Vegetales,84,4.82,404.88,2022-01-01
60803,Kiwis,Frutas,31,23.99,743.6899999999999,2022-06-28
60804,Sartén,Utensilios,95,25.42,2414.9,2021-12-18
60805,Bananas,Frutas,24,17.85,428.40000000000003,2023-02-27
60806,Zapallitos,Vegetales,9,16.43,147.87,2022-04-15
60807,Frutillas,Frutas,43,30.48,1310.64,2021-11-06
60808,Mandarinas,Frutas,58,15.3,887.4000000000001,2021-02-17
60809,Guantes,Otros,94,37.93,3565.42,2022-08-26
60810,Zanahorias,Vegetales,44,30.26,1331.44,2022-11-29
60811,Lechugas,Vegetales,97,38.92,3775.2400000000002,2023-09-12
60812,Cebollas,Vegetales,44,26.61,1170.84,2021-10-09
60813,Bananas,Frutas,8,15.18,121.44,2023-06-29
60814,Guantes,Otros,58,25.76,1494.0800000000002,2021-12-05
60815,Ollas,Utensilios,30,17.1,513.0,2023-04-22
60816,Naranjas,Frutas,98,13.51,1323.98,2023-11-22
60817,Cebollas,Vegetales,40,38.46,1538.4,2023-09-04
60818,Morrón,Vegetales,69,37.25,2570.25,2022-11-12
60819,Guantes,Otros,35,20.81,728.3499999999999,2023-12-01
60820,Cuchillo,Utensilios,64,0.86,55.04,2021-08-27
60821,Zanahorias,Vegetales,6,8.78,52.67999999999999,2022-01-19
60822,Mandarinas,Frutas,60,18.71,1122.6000000000001,2021-08-25
60823,Ollas,Utensilios,63,39.28,2474.64,2022-01-11
60824,Kiwis,Frutas,31,16.63,515.53,2021-08-26
60825,Tomates,Vegetales,87,36.15,3145.0499999999997,2021-11-17
60826,Morrón,Vegetales,45,2.43,109.35000000000001,2023-05-08
60827,Guantes,Otros,17,14.56,247.52,2022-01-16
60828,Sartén,Utensilios,31,37.35,1157.8500000000001,2021-02-21
60829,Delantal,Otros,24,25.9,621.5999999999999,2022-01-03
60830,Delantal,Otros,75,0.72,54.0,2021-12-24
60831,Botellas,Otros,39,24.25,945.75,2023-06-06
60832,Zanahorias,Vegetales,71,2.77,196.67,2023-06-25
60833,Guantes,Otros,42,2.61,109.61999999999999,2023-10-10
60834,Manzanas,Frutas,19,37.62,714.78,2023-06-08
60835,Zapallitos,Vegetales,32,16.96,542.72,2023-12-11
60836,Sartén,Utensilios,3,11.28,33.839999999999996,2021-12-20
60837,Delantal,Otros,88,15.78,1388.6399999999999,2021-02-15
60838,Tabla,Utensilios,63,27.38,1724.9399999999998,2022-03-16
60839,Botellas,Otros,49,18.22,892.78,2021-09-28
60840,Manzanas,Frutas,52,26.38,1371.76,2023-10-26
60841,Morrón,Vegetales,51,4.12,210.12,2021-03-31
60842,Papas,Vegetales,60,10.62,637.1999999999999,2022-12-06
60843,Naranjas,Frutas,29,23.31,675.99,2022-10-16
60844,Zanahorias,Vegetales,67,0.69,46.23,2021-08-08
60845,Tuppers,Otros,57,22.66,1291.6200000000001,2022-10-04
60846,Botellas,Otros,73,18.65,1361.4499999999998,2022-10-16
60847,Peras,Frutas,69,22.24,1534.56,2022-12-22
60848,Botellas,Otros,73,32.66,2384.18,2023-01-04
60849,Guantes,Otros,11,17.21,189.31,2022-12-18
60850,Sartén,Utensilios,19,24.07,457.33,2023-08-30
60851,Tenedores,Utensilios,39,4.31,168.08999999999997,2021-07-16
60852,Lechugas,Vegetales,32,28.51,912.32,2022-11-24
60853,Delantal,Otros,40,35.27,1410.8000000000002,2022-04-19
60854,Zapallitos,Vegetales,4,14.38,57.52,2021-08-19
60855,Cuchillo,Utensilios,85,4.55,386.75,2022-12-29
60856,Cebollas,Vegetales,8,17.03,136.24,2021-06-13
60857,Manzanas,Frutas,34,30.28,1029.52,2021-03-29
60858,Zapallitos,Vegetales,3,2.18,6.540000000000001,2022-03-13
60859,Papas,Vegetales,38,33.66,1279.08,2023-11-05
60860,Bananas,Frutas,12,38.26,459.12,2022-12-06
60861,Zapallitos,Vegetales,21,33.52,703.9200000000001,2022-10-11
60862,Frutillas,Frutas,64,28.7,1836.8,2022-10-03
60863,Tabla,Utensilios,37,19.2,710.4,2021-09-07
60864,Cuchillo,Utensilios,16,17.04,272.64,2023-03-30
60865,Botellas,Otros,65,18.93,1230.45,2021-12-10
60866,Zanahorias,Vegetales,75,39.86,2989.5,2021-02-02
60867,Frutillas,Frutas,23,17.58,404.34,2022-10-21
60868,Cuchillo,Utensilios,55,19.73,1085.15,2022-08-31
60869,Ollas,Utensilios,53,19.95,1057.35,2023-02-14
60870,Tenedores,Utensilios,30,30.87,926.1,2023-05-29
60871,Cucharas,Utensilios,44,30.0,1320.0,2023-10-20
60872,Tabla,Utensilios,62,20.83,1291.4599999999998,2023-05-11
60873,Cuchillo,Utensilios,95,31.83,3023.85,2023-12-21
60874,Cucharas,Utensilios,54,13.86,748.4399999999999,2022-12-18
60875,Tabla,Utensilios,34,16.38,556.92,2021-08-14
60876,Tuppers,Otros,70,21.35,1494.5,2022-01-25
60877,Ollas,Utensilios,24,12.66,303.84000000000003,2021-04-30
60878,Zapallitos,Vegetales,2,31.8,63.6,2021-02-26
60879,Papas,Vegetales,17,10.61,180.37,2022-11-13
60880,Morrón,Vegetales,96,10.99,1055.04,2023-02-20
60881,Mandarinas,Frutas,46,35.81,1647.2600000000002,2021-11-10
60882,Lechugas,Vegetales,68,37.11,2523.48,2021-12-09
60883,Frutillas,Frutas,32,39.63,1268.16,2023-12-05
60884,Manzanas,Frutas,73,1.88,137.23999999999998,2022-05-22
60885,Morrón,Vegetales,20,28.3,566.0,2021-05-09
60886,Peras,Frutas,18,16.95,305.09999999999997,2023-10-25
60887,Guantes,Otros,2,17.96,35.92,2022-09-12
60888,Sartén,Utensilios,93,17.55,1632.15,2022-06-29
60889,Papas,Vegetales,5,21.37,106.85000000000001,2023-04-14
60890,Zapallitos,Vegetales,29,25.29,733.41,2021-11-02
60891,Naranjas,Frutas,53,33.38,1769.14,2021-03-14
60892,Zanahorias,Vegetales,83,32.06,2660.98,2023-04-20
60893,Naranjas,Frutas,43,7.6,326.8,2021-07-04
60894,Morrón,Vegetales,54,29.32,1583.28,2022-03-22
60895,Tabla,Utensilios,57,20.75,1182.75,2023-03-21
60896,Tabla,Utensilios,48,29.38,1410.24,2022-05-26
60897,Manzanas,Frutas,72,26.63,1917.36,2022-10-25
60898,Lechugas,Vegetales,18,9.69,174.42,2021-12-29
60899,Ollas,Utensilios,11,14.94,164.34,2022-01-28
60900,Manzanas,Frutas,95,9.81,931.95,2023-04-18
60901,Cuchillo,Utensilios,77,26.24,2020.4799999999998,2023-09-04
60902,Papas,Vegetales,34,2.69,91.46,2021-02-14
60903,Naranjas,Frutas,26,15.26,396.76,2021-06-16
60904,Peras,Frutas,71,16.28,1155.88,2022-01-28
60905,Mandarinas,Frutas,72,31.63,2277.36,2021-12-20
60906,Zapallitos,Vegetales,65,26.3,1709.5,2023-05-11
60907,Naranjas,Frutas,73,20.99,1532.27,2022-12-30
60908,Tenedores,Utensilios,95,7.53,715.35,2021-05-26
60909,Papas,Vegetales,57,23.22,1323.54,2023-03-03
60910,Ollas,Utensilios,83,28.4,2357.2,2021-06-15
60911,Peras,Frutas,4,18.86,75.44,2021-04-07
60912,Tuppers,Otros,20,0.94,18.799999999999997,2023-09-23
60913,Lechugas,Vegetales,68,26.18,1780.24,2022-10-03
60914,Cucharas,Utensilios,50,13.11,655.5,2023-03-01
60915,Manzanas,Frutas,9,25.97,233.73,2021-09-14
60916,Guantes,Otros,95,20.01,1900.95,2022-04-01
60917,Mandarinas,Frutas,48,33.72,1618.56,2022-09-16
60918,Zanahorias,Vegetales,73,27.01,1971.73,2022-09-07
60919,Ollas,Utensilios,78,17.44,1360.3200000000002,2023-12-09
60920,Zapallitos,Vegetales,73,35.45,2587.8500000000004,2023-01-11
60921,Bananas,Frutas,99,30.87,3056.13,2023-02-17
60922,Delantal,Otros,45,25.34,1140.3,2023-10-17
60923,Tabla,Utensilios,90,1.21,108.89999999999999,2022-11-15
60924,Kiwis,Frutas,74,5.9,436.6,2022-04-28
60925,Mandarinas,Frutas,43,17.46,750.7800000000001,2023-06-22
60926,Lechugas,Vegetales,68,14.67,997.56,2022-04-28
60927,Cebollas,Vegetales,31,5.23,162.13000000000002,2021-01-20
60928,Mandarinas,Frutas,81,10.4,842.4,2022-01-19
60929,Kiwis,Frutas,93,0.43,39.99,2022-03-30
60930,Sartén,Utensilios,82,20.21,1657.22,2023-12-15
60931,Tenedores,Utensilios,34,24.73,840.82,2021-01-16
60932,Papas,Vegetales,21,18.85,395.85,2023-10-21
60933,Delantal,Otros,19,25.34,481.46,2021-12-01
60934,Delantal,Otros,73,30.35,2215.55,2022-03-30
60935,Morrón,Vegetales,27,4.32,116.64000000000001,2022-09-25
60936,Cebollas,Vegetales,64,39.54,2530.56,2023-10-26
60937,Naranjas,Frutas,55,30.52,1678.6,2023-02-04
60938,Cucharas,Utensilios,6,36.06,216.36,2021-04-29
60939,Kiwis,Frutas,68,4.22,286.96,2023-08-04
60940,Morrón,Vegetales,61,13.61,830.2099999999999,2022-09-01
60941,Sartén,Utensilios,53,22.66,1200.98,2023-11-15
60942,Guantes,Otros,15,37.91,568.65,2022-02-03
60943,Tenedores,Utensilios,35,24.03,841.0500000000001,2022-11-03
60944,Tuppers,Otros,35,12.32,431.2,2022-07-16
60945,Tenedores,Utensilios,25,11.53,288.25,2022-07-20
60946,Tabla,Utensilios,15,24.66,369.9,2021-08-11
60947,Ollas,Utensilios,68,8.19,556.92,2022-04-27
60948,Papas,Vegetales,4,30.46,121.84,2023-03-08
60949,Tuppers,Otros,84,8.73,733.32,2021-02-20
60950,Manzanas,Frutas,57,27.29,1555.53,2021-12-26
60951,Botellas,Otros,2,2.11,4.22,2021-09-27
60952,Botellas,Otros,76,22.12,1681.1200000000001,2022-01-29
60953,Peras,Frutas,25,28.36,709.0,2022-05-30
60954,Cebollas,Vegetales,31,33.62,1042.22,2021-09-26
60955,Delantal,Otros,68,35.39,2406.52,2023-05-02
60956,Zanahorias,Vegetales,79,39.81,3144.9900000000002,2021-07-07
60957,Delantal,Otros,83,18.68,1550.44,2022-06-10
60958,Tenedores,Utensilios,70,0.22,15.4,2022-07-16
60959,Manzanas,Frutas,61,1.24,75.64,2023-11-28
60960,Tomates,Vegetales,35,23.88,835.8,2023-04-06
60961,Cuchillo,Utensilios,34,21.56,733.04,2021-10-04
60962,Lechugas,Vegetales,60,36.39,2183.4,2023-03-30
60963,Cebollas,Vegetales,3,25.26,75.78,2021-10-12
60964,Zapallitos,Vegetales,30,2.16,64.80000000000001,2022-04-07
60965,Tabla,Utensilios,75,16.71,1253.25,2022-07-06
60966,Peras,Frutas,97,25.51,2474.4700000000003,2022-08-21
60967,Ollas,Utensilios,81,23.08,1869.4799999999998,2021-04-25
60968,Zapallitos,Vegetales,44,37.93,1668.92,2022-08-08
60969,Cucharas,Utensilios,49,5.94,291.06,2023-08-16
60970,Peras,Frutas,58,19.68,1141.44,2022-10-16
60971,Peras,Frutas,2,29.3,58.6,2021-09-29
60972,Tomates,Vegetales,42,5.64,236.88,2023-01-26
60973,Cuchillo,Utensilios,39,33.93,1323.27,2022-11-22
60974,Tenedores,Utensilios,80,23.06,1844.8,2023-05-31
60975,Guantes,Otros,96,31.44,3018.2400000000002,2021-01-17
60976,Botellas,Otros,4,24.25,97.0,2022-02-26
60977,Tomates,Vegetales,62,19.02,1179.24,2022-10-19
60978,Lechugas,Vegetales,42,5.13,215.46,2023-09-21
60979,Manzanas,Frutas,93,14.9,1385.7,2021-07-11
60980,Tuppers,Otros,41,29.35,1203.3500000000001,2023-10-03
60981,Tenedores,Utensilios,81,24.0,1944.0,2023-05-21
60982,Naranjas,Frutas,35,22.29,780.15,2021-06-29
60983,Ollas,Utensilios,27,11.62,313.73999999999995,2022-02-23
60984,Tomates,Vegetales,26,20.47,532.22,2023-07-06
60985,Tuppers,Otros,89,12.05,1072.45,2022-02-15
60986,Manzanas,Frutas,1,18.64,18.64,2023-08-17
60987,Botellas,Otros,24,33.47,803.28,2022-03-25
60988,Botellas,Otros,8,22.56,180.48,2023-11-03
60989,Frutillas,Frutas,48,13.79,661.92,2023-02-05
60990,Manzanas,Frutas,73,29.58,2159.3399999999997,2021-07-13
60991,Ollas,Utensilios,28,38.47,1077.1599999999999,2023-05-03
60992,Ollas,Utensilios,21,9.13,191.73000000000002,2021-10-04
60993,Botellas,Otros,40,18.86,754.4,2022-06-06
60994,Kiwis,Frutas,42,25.99,1091.58,2022-03-11
60995,Ollas,Utensilios,30,29.74,892.1999999999999,2021-12-29
60996,Guantes,Otros,61,9.38,572.1800000000001,2022-08-16
60997,Tabla,Utensilios,48,6.51,312.48,2022-05-23
60998,Tabla,Utensilios,16,20.19,323.04,2023-05-03
60999,Guantes,Otros,89,24.62,2191.1800000000003,2023-02-27
61000,Kiwis,Frutas,5,31.68,158.4,2022-07-21
61001,Botellas,Otros,61,26.81,1635.4099999999999,2021-03-22
61002,Bananas,Frutas,60,9.01,540.6,2021-07-27
61003,Cuchillo,Utensilios,70,37.94,2655.7999999999997,2021-11-16
61004,Mandarinas,Frutas,89,29.78,2650.42,2023-06-16
61005,Guantes,Otros,31,6.42,199.02,2021-11-30
61006,Cucharas,Utensilios,86,2.11,181.45999999999998,2022-04-08
61007,Morrón,Vegetales,68,7.12,484.16,2022-03-01
61008,Botellas,Otros,40,32.0,1280.0,2022-05-23
61009,Cebollas,Vegetales,63,8.48,534.24,2022-12-05
61010,Mandarinas,Frutas,84,14.73,1237.32,2021-11-12
61011,Guantes,Otros,60,24.41,1464.6,2023-02-20
61012,Zanahorias,Vegetales,52,36.88,1917.7600000000002,2022-03-23
61013,Cuchillo,Utensilios,18,15.28,275.03999999999996,2022-12-07
61014,Tenedores,Utensilios,26,13.04,339.03999999999996,2022-09-26
61015,Sartén,Utensilios,55,35.48,1951.3999999999999,2021-04-10
61016,Kiwis,Frutas,58,6.29,364.82,2023-05-19
61017,Botellas,Otros,77,27.02,2080.54,2021-12-04
61018,Delantal,Otros,72,39.13,2817.36,2023-02-04
61019,Botellas,Otros,62,7.14,442.68,2022-09-07
61020,Zanahorias,Vegetales,36,4.15,149.4,2021-01-13
61021,Peras,Frutas,90,2.37,213.3,2022-10-11
61022,Lechugas,Vegetales,64,30.92,1978.88,2023-08-26
61023,Tenedores,Utensilios,15,27.36,410.4,2022-07-05
61024,Tabla,Utensilios,33,18.88,623.04,2021-07-17
61025,Guantes,Otros,97,9.58,929.26,2023-09-18
61026,Morrón,Vegetales,12,23.85,286.20000000000005,2021-07-21
61027,Morrón,Vegetales,71,35.57,2525.47,2021-08-10
61028,Lechugas,Vegetales,42,28.01,1176.42,2023-10-12
61029,Naranjas,Frutas,74,36.29,2685.46,2022-07-14
61030,Tomates,Vegetales,30,13.91,417.3,2023-05-07
61031,Botellas,Otros,70,1.2,84.0,2022-08-21
61032,Cebollas,Vegetales,8,29.16,233.28,2022-02-14
61033,Bananas,Frutas,4,31.3,125.2,2023-09-12
61034,Sartén,Utensilios,53,37.34,1979.0200000000002,2022-04-11
61035,Delantal,Otros,97,23.58,2287.2599999999998,2021-03-29
61036,Bananas,Frutas,87,3.09,268.83,2023-03-17
61037,Guantes,Otros,35,39.36,1377.6,2023-05-01
61038,Kiwis,Frutas,58,22.6,1310.8000000000002,2023-09-12
61039,Guantes,Otros,92,33.52,3083.84,2022-07-26
61040,Morrón,Vegetales,56,13.63,763.2800000000001,2022-06-16
61041,Guantes,Otros,17,23.68,402.56,2022-11-07
61042,Cuchillo,Utensilios,84,9.7,814.8,2021-07-11
61043,Frutillas,Frutas,22,15.2,334.4,2023-11-14
61044,Cucharas,Utensilios,96,19.97,1917.12,2021-06-08
61045,Peras,Frutas,44,19.06,838.64,2021-01-29
61046,Cuchillo,Utensilios,70,4.59,321.3,2022-05-21
61047,Delantal,Otros,73,20.67,1508.91,2021-04-08
61048,Kiwis,Frutas,46,24.48,1126.08,2021-12-13
61049,Cuchillo,Utensilios,27,37.1,1001.7,2023-05-16
61050,Tuppers,Otros,53,13.95,739.3499999999999,2022-10-13
61051,Tenedores,Utensilios,78,7.53,587.34,2023-08-03
61052,Tuppers,Otros,43,25.48,1095.64,2021-03-06
61053,Botellas,Otros,60,8.4,504.0,2023-03-09
61054,Naranjas,Frutas,61,9.87,602.0699999999999,2023-09-16
61055,Guantes,Otros,84,11.03,926.52,2021-09-21
61056,Guantes,Otros,44,6.59,289.96,2023-12-17
61057,Botellas,Otros,49,8.38,410.62000000000006,2022-11-26
61058,Delantal,Otros,53,39.06,2070.1800000000003,2022-11-09
61059,Frutillas,Frutas,33,17.69,583.7700000000001,2021-12-31
61060,Mandarinas,Frutas,46,36.13,1661.98,2022-04-23
61061,Sartén,Utensilios,45,39.06,1757.7,2022-01-08
61062,Naranjas,Frutas,17,1.67,28.39,2022-11-16
61063,Cebollas,Vegetales,22,12.23,269.06,2021-08-21
61064,Cucharas,Utensilios,26,2.55,66.3,2022-05-21
61065,Guantes,Otros,17,0.61,10.37,2022-03-20
61066,Botellas,Otros,7,9.66,67.62,2023-03-04
61067,Cuchillo,Utensilios,79,39.6,3128.4,2023-09-17
61068,Botellas,Otros,98,28.03,2746.94,2023-03-28
61069,Tabla,Utensilios,56,34.43,1928.08,2023-11-07
61070,Tuppers,Otros,26,18.73,486.98,2021-05-07
61071,Zapallitos,Vegetales,77,29.42,2265.34,2022-06-23
61072,Morrón,Vegetales,3,10.54,31.619999999999997,2021-10-08
61073,Sartén,Utensilios,42,14.61,613.62,2023-01-27
61074,Naranjas,Frutas,35,31.66,1108.1,2022-10-25
61075,Cuchillo,Utensilios,59,19.68,1161.12,2022-10-16
61076,Cebollas,Vegetales,58,18.64,1081.1200000000001,2022-02-11
